OrderID,Date,Product,Category,Region,Country,City,Store,Quantity,UnitPrice,TotalRevenue,PaymentMethod,CustomerSegment
809,2024-03-09,Apple Watch Series 9,Wearables,Europe,Italy,Rome,Apple Orchard Road,1,393.46,393.46,Bank Transfer,Premium
810,2024-03-11,AirPods Max,Accessories,Asia,Singapore,Singapore,Apple Michigan Avenue,1,566.35,566.35,Bank Transfer,Premium
811,2024-10-25,Apple Watch SE,Wearables,Europe,UK,Manchester,Apple Pacific Centre,1,251.6,251.6,Debit Card,Premium
812,2024-05-25,"MacBook Pro 14""",Computers,South America,Mexico,Guadalajara,Apple Pacific Centre,3,1946.32,5838.96,Debit Card,Enterprise
813,2024-09-11,AirPods Pro,Accessories,South America,Mexico,Guadalajara,Apple Union Square,1,260.45,260.45,PayPal,Education
814,2024-10-07,iPhone 14,Smartphone,Middle East,UAE,Dubai,Apple Orchard Road,2,730.14,1460.28,Debit Card,Enterprise
815,2024-07-08,iPhone 14,Smartphone,Europe,Germany,Berlin,Apple Dubai Mall,2,674.22,1348.44,Bank Transfer,Enterprise
816,2024-04-06,AirPods Max,Accessories,Europe,Italy,Milan,Apple IFC Mall,2,567.11,1134.23,Debit Card,Consumer
817,2024-01-22,AirPods Max,Accessories,Middle East,Saudi Arabia,Riyadh,Apple Eaton Centre,1,548.34,548.34,Debit Card,Consumer
818,2024-10-12,Apple Watch Series 9,Wearables,Middle East,UAE,Dubai,Apple IFC Mall,1,384.26,384.26,Debit Card,Consumer
819,2024-05-13,AirPods 3rd Gen,Accessories,Europe,Germany,Munich,Apple Eaton Centre,2,181.13,362.25,Credit Card,Enterprise
820,2024-07-04,MacBook Air,Computers,Europe,Italy,Florence,Apple Champs-Élysées,3,1094.22,3282.66,Debit Card,Consumer
821,2024-05-20,"MacBook Pro 14""",Computers,North America,Canada,Toronto,Apple Dubai Mall,1,1931.95,1931.95,Debit Card,Consumer
822,2024-09-25,iPhone 15,Smartphone,Asia,Japan,Osaka,Apple Michigan Avenue,1,765.78,765.78,Apple Pay,Premium
823,2024-09-03,iPhone 15 Pro,Smartphone,Asia,South Korea,Busan,Apple Dubai Mall,1,1045.18,1045.18,Apple Pay,Enterprise
824,2024-04-30,AirPods 3rd Gen,Accessories,South America,Brazil,São Paulo,Apple Eaton Centre,1,177.44,177.44,PayPal,Consumer
825,2024-10-23,iPhone 15,Smartphone,Middle East,UAE,Abu Dhabi,Apple Orchard Road,1,817.59,817.59,Debit Card,Premium
826,2024-01-29,iPhone 14,Smartphone,South America,Brazil,Rio de Janeiro,Apple Sydney,1,725.52,725.52,Apple Pay,Premium
827,2024-05-31,iPad Pro,Tablets,Europe,France,Lyon,Apple Michigan Avenue,2,1125.6,2251.2,Credit Card,Consumer
828,2024-11-18,MacBook Air,Computers,Europe,Germany,Berlin,Apple Champs-Élysées,2,1133.17,2266.34,Bank Transfer,Enterprise
829,2024-12-27,Apple Watch Ultra,Wearables,South America,Mexico,Guadalajara,Apple Fifth Avenue,4,766.03,3064.14,PayPal,Enterprise
830,2024-03-16,iPad Pro,Tablets,South America,Mexico,Guadalajara,Apple Champs-Élysées,5,1060.3,5301.49,Bank Transfer,Enterprise
831,2024-03-09,iPhone 14,Smartphone,Asia,China,Shanghai,Apple Orchard Road,5,683.17,3415.85,Bank Transfer,Enterprise
832,2024-08-07,Apple Watch SE,Wearables,Asia,China,Shanghai,Apple Orchard Road,1,259.76,259.76,Bank Transfer,Consumer
833,2024-02-27,"MacBook Pro 14""",Computers,South America,Brazil,São Paulo,Apple Regent Street,1,1913.49,1913.49,Debit Card,Consumer
834,2024-04-30,Apple Watch Series 9,Wearables,North America,USA,Chicago,Apple Fifth Avenue,1,413.36,413.36,Apple Pay,Education
835,2024-02-17,iPad Mini,Tablets,North America,USA,Chicago,Apple Pacific Centre,2,503.24,1006.48,Bank Transfer,Consumer
836,2024-06-23,MacBook Air,Computers,Asia,Australia,Sydney,Apple Regent Street,1,1094.05,1094.05,Credit Card,Education
837,2024-08-03,iPhone 15,Smartphone,South America,Mexico,Guadalajara,Apple Union Square,1,782.77,782.77,Debit Card,Enterprise
838,2024-03-29,AirPods 3rd Gen,Accessories,South America,Brazil,Rio de Janeiro,Apple Union Square,1,181.08,181.08,PayPal,Enterprise
839,2024-01-15,"MacBook Pro 16""",Computers,North America,USA,Miami,Apple Champs-Élysées,1,2564.76,2564.76,Debit Card,Consumer
840,2024-05-25,iPad Pro,Tablets,South America,Mexico,Mexico City,Apple Pacific Centre,1,1093.65,1093.65,Debit Card,Premium
841,2024-01-29,iPad Pro,Tablets,Middle East,Saudi Arabia,Riyadh,Apple Fifth Avenue,1,1065.11,1065.11,Credit Card,Enterprise
842,2024-07-04,AirPods 3rd Gen,Accessories,Middle East,Saudi Arabia,Jeddah,Apple Michigan Avenue,2,176.15,352.31,Debit Card,Enterprise
843,2024-08-25,iPhone 15 Pro,Smartphone,Europe,UK,London,Apple Champs-Élysées,1,972.86,972.86,Apple Pay,Education
844,2024-04-10,iPhone 15,Smartphone,South America,Brazil,Rio de Janeiro,Apple IFC Mall,1,834.9,834.9,Apple Pay,Education
845,2024-08-05,AirPods Pro,Accessories,Middle East,Saudi Arabia,Riyadh,Apple Fifth Avenue,1,244.6,244.6,Debit Card,Education
846,2024-01-12,iPhone 14,Smartphone,North America,USA,Los Angeles,Apple Eaton Centre,1,682.1,682.1,Credit Card,Premium
847,2024-10-09,"MacBook Pro 16""",Computers,North America,Canada,Toronto,Apple Pacific Centre,2,2433.42,4866.83,PayPal,Premium
848,2024-04-12,iPhone 15 Pro,Smartphone,North America,USA,Miami,Apple Union Square,1,995.26,995.26,Credit Card,Premium
849,2024-06-30,iPad Pro,Tablets,Europe,France,Marseille,Apple IFC Mall,1,1101.11,1101.11,PayPal,Education
850,2024-01-24,AirPods Pro,Accessories,Asia,China,Hong Kong,Apple Regent Street,1,243.27,243.27,Debit Card,Consumer
851,2024-08-14,iPad Air,Tablets,South America,Mexico,Guadalajara,Apple Champs-Élysées,1,575.86,575.86,Apple Pay,Enterprise
852,2024-09-23,AirPods Max,Accessories,North America,Canada,Montreal,Apple Regent Street,2,527.87,1055.74,Apple Pay,Consumer
853,2024-06-13,AirPods Max,Accessories,Middle East,Saudi Arabia,Riyadh,Apple IFC Mall,1,555.62,555.62,PayPal,Education
854,2024-08-01,iPhone 15,Smartphone,Asia,Japan,Kyoto,Apple Eaton Centre,1,837.44,837.44,Bank Transfer,Enterprise
855,2024-08-16,iPhone 15,Smartphone,Europe,Germany,Hamburg,Apple Sydney,4,805.37,3221.49,PayPal,Enterprise
856,2024-06-29,iPad Pro,Tablets,South America,Brazil,São Paulo,Apple Sydney,2,1123.54,2247.09,Apple Pay,Education
857,2024-03-26,"MacBook Pro 14""",Computers,South America,Mexico,Guadalajara,Apple Union Square,2,2076.71,4153.42,PayPal,Premium
858,2024-01-09,iPad Mini,Tablets,Asia,South Korea,Seoul,Apple Ginza,1,476.69,476.69,Apple Pay,Consumer
859,2024-12-02,Apple Watch Ultra,Wearables,Europe,France,Paris,Apple Union Square,1,806.47,806.47,Credit Card,Education
860,2024-05-14,AirPods 3rd Gen,Accessories,South America,Mexico,Guadalajara,Apple Fifth Avenue,1,176.5,176.5,Apple Pay,Premium
861,2024-12-09,"MacBook Pro 14""",Computers,Europe,France,Lyon,Apple Champs-Élysées,1,2083.08,2083.08,PayPal,Consumer
862,2024-12-28,Apple Watch SE,Wearables,South America,Brazil,São Paulo,Apple Ginza,4,252.74,1010.97,Apple Pay,Education
863,2024-04-02,Apple Watch Series 9,Wearables,South America,Brazil,Rio de Janeiro,Apple Union Square,2,406.25,812.51,Bank Transfer,Consumer
864,2024-04-09,"MacBook Pro 14""",Computers,North America,USA,Los Angeles,Apple Orchard Road,1,1973.68,1973.68,Credit Card,Consumer
865,2024-08-13,iPad Pro,Tablets,South America,Brazil,Rio de Janeiro,Apple Dubai Mall,1,1113.09,1113.09,Debit Card,Premium
866,2024-05-11,Apple Watch Series 9,Wearables,Europe,Italy,Milan,Apple Dubai Mall,1,379.21,379.21,PayPal,Enterprise
867,2024-09-06,"MacBook Pro 16""",Computers,Asia,Australia,Sydney,Apple Orchard Road,3,2597.45,7792.36,Bank Transfer,Enterprise
868,2024-10-16,Apple Watch Series 9,Wearables,Asia,Japan,Tokyo,Apple Michigan Avenue,2,385.7,771.41,Debit Card,Consumer
869,2024-03-18,Apple Watch SE,Wearables,North America,USA,Chicago,Apple Orchard Road,1,246.23,246.23,Apple Pay,Enterprise
870,2024-10-10,"MacBook Pro 14""",Computers,Asia,China,Shanghai,Apple Michigan Avenue,3,1930.36,5791.07,Credit Card,Premium
871,2024-09-14,Apple Watch SE,Wearables,Asia,South Korea,Busan,Apple Pacific Centre,2,245.27,490.53,Credit Card,Enterprise
872,2024-09-14,AirPods Pro,Accessories,North America,Canada,Vancouver,Apple Pacific Centre,2,242.92,485.83,PayPal,Consumer
873,2024-04-20,MacBook Air,Computers,South America,Brazil,Rio de Janeiro,Apple Michigan Avenue,1,1050.91,1050.91,PayPal,Consumer
874,2024-02-09,"MacBook Pro 14""",Computers,North America,Canada,Toronto,Apple IFC Mall,1,1927.59,1927.59,Apple Pay,Premium
875,2024-07-17,AirPods Max,Accessories,Middle East,Saudi Arabia,Jeddah,Apple Union Square,3,540.78,1622.33,Debit Card,Premium
876,2024-10-04,Apple Watch Ultra,Wearables,Asia,South Korea,Seoul,Apple Champs-Élysées,1,799.31,799.31,PayPal,Education
877,2024-02-03,AirPods Max,Accessories,South America,Brazil,São Paulo,Apple Fifth Avenue,1,558.37,558.37,Bank Transfer,Consumer
878,2024-10-15,Apple Watch SE,Wearables,North America,USA,Miami,Apple Ginza,1,238.65,238.65,Apple Pay,Consumer
879,2024-05-20,iPhone 15 Pro,Smartphone,South America,Brazil,São Paulo,Apple Orchard Road,1,1044.03,1044.03,Apple Pay,Enterprise
880,2024-01-12,Apple Watch Series 9,Wearables,North America,USA,New York,Apple Sydney,2,400.52,801.04,Bank Transfer,Premium
881,2024-07-24,iPad Pro,Tablets,North America,Canada,Vancouver,Apple Regent Street,4,1117.11,4468.45,Apple Pay,Consumer
882,2024-06-28,AirPods Max,Accessories,Asia,Australia,Melbourne,Apple Dubai Mall,1,575.35,575.35,Credit Card,Premium
883,2024-04-02,Apple Watch Ultra,Wearables,South America,Brazil,Rio de Janeiro,Apple Eaton Centre,1,832.62,832.62,Debit Card,Education
884,2024-08-20,iPhone 15,Smartphone,Middle East,UAE,Dubai,Apple Dubai Mall,1,796.26,796.26,Credit Card,Premium
885,2024-05-20,AirPods Max,Accessories,Middle East,Saudi Arabia,Jeddah,Apple Pacific Centre,1,530.57,530.57,Credit Card,Education
886,2024-06-18,Apple Watch SE,Wearables,Middle East,UAE,Dubai,Apple Orchard Road,2,253.42,506.84,Credit Card,Consumer
887,2024-03-25,AirPods Pro,Accessories,Middle East,Saudi Arabia,Jeddah,Apple Eaton Centre,1,240.87,240.87,Apple Pay,Consumer
888,2024-04-08,AirPods Max,Accessories,Asia,Singapore,Singapore,Apple Dubai Mall,1,552.57,552.57,Credit Card,Education
889,2024-03-31,iPhone 15 Pro,Smartphone,North America,Canada,Vancouver,Apple Eaton Centre,1,993.07,993.07,Debit Card,Consumer
890,2024-03-04,Apple Watch Ultra,Wearables,Middle East,Saudi Arabia,Jeddah,Apple Fifth Avenue,2,800.81,1601.63,Bank Transfer,Consumer
891,2024-04-14,"MacBook Pro 16""",Computers,Europe,Italy,Florence,Apple Fifth Avenue,1,2451.77,2451.77,PayPal,Education
892,2024-12-10,iPad Pro,Tablets,Europe,Germany,Hamburg,Apple Regent Street,1,1072.87,1072.87,Credit Card,Premium
893,2024-07-28,iPad Air,Tablets,North America,Canada,Vancouver,Apple IFC Mall,1,613.06,613.06,Debit Card,Education
894,2024-04-30,Apple Watch SE,Wearables,Middle East,Saudi Arabia,Jeddah,Apple Eaton Centre,2,245.98,491.96,Debit Card,Enterprise
895,2024-08-08,MacBook Air,Computers,Asia,Australia,Sydney,Apple Dubai Mall,1,1153.89,1153.89,Credit Card,Enterprise
896,2024-05-02,MacBook Air,Computers,South America,Mexico,Guadalajara,Apple Dubai Mall,1,1047.66,1047.66,Credit Card,Consumer
897,2024-05-10,Apple Watch Ultra,Wearables,South America,Mexico,Mexico City,Apple Pacific Centre,2,829.62,1659.23,Apple Pay,Premium
898,2024-12-20,"MacBook Pro 16""",Computers,Europe,Spain,Valencia,Apple Eaton Centre,1,2610.6,2610.6,Debit Card,Enterprise
899,2024-12-23,MacBook Air,Computers,Asia,China,Shanghai,Apple Union Square,2,1112.41,2224.82,PayPal,Consumer
900,2024-02-09,iPhone 14,Smartphone,Asia,Japan,Tokyo,Apple Michigan Avenue,1,731.88,731.88,Debit Card,Education
901,2024-06-19,iPad Pro,Tablets,North America,USA,San Francisco,Apple IFC Mall,2,1070.23,2140.46,Credit Card,Education
902,2024-10-03,"MacBook Pro 14""",Computers,South America,Mexico,Mexico City,Apple Sydney,1,2003.86,2003.86,Bank Transfer,Premium
903,2024-11-22,iPhone 15 Pro,Smartphone,Europe,France,Paris,Apple Pacific Centre,2,977.7,1955.4,PayPal,Consumer
904,2024-05-20,iPad Pro,Tablets,Asia,Japan,Tokyo,Apple Dubai Mall,1,1140.11,1140.11,Debit Card,Enterprise
905,2024-11-26,AirPods Max,Accessories,Middle East,Saudi Arabia,Jeddah,Apple Union Square,1,551.04,551.04,Debit Card,Enterprise
906,2024-07-14,Apple Watch Ultra,Wearables,Middle East,Saudi Arabia,Riyadh,Apple Dubai Mall,1,838.84,838.84,PayPal,Education
907,2024-01-19,iPad Pro,Tablets,Middle East,UAE,Abu Dhabi,Apple Sydney,4,1145.84,4583.35,Bank Transfer,Premium
908,2024-03-11,iPad Mini,Tablets,Asia,South Korea,Seoul,Apple Eaton Centre,1,504.34,504.34,Debit Card,Premium
909,2024-04-22,iPad Mini,Tablets,Middle East,UAE,Abu Dhabi,Apple Dubai Mall,5,508.8,2543.99,Credit Card,Enterprise
910,2024-09-18,iPhone 15,Smartphone,Europe,Italy,Florence,Apple Fifth Avenue,1,797.7,797.7,Credit Card,Education
911,2024-07-13,iPhone 15,Smartphone,North America,Canada,Montreal,Apple Eaton Centre,1,759.18,759.18,PayPal,Consumer
912,2024-11-04,iPhone 15 Pro,Smartphone,Middle East,UAE,Abu Dhabi,Apple Dubai Mall,2,968.02,1936.05,PayPal,Consumer
913,2024-07-23,MacBook Air,Computers,Middle East,UAE,Dubai,Apple IFC Mall,1,1044.69,1044.69,PayPal,Consumer
914,2024-05-28,AirPods 3rd Gen,Accessories,South America,Brazil,Rio de Janeiro,Apple Orchard Road,1,185.83,185.83,Credit Card,Premium
915,2024-03-19,MacBook Air,Computers,South America,Mexico,Guadalajara,Apple Champs-Élysées,1,1095.78,1095.78,Credit Card,Consumer
916,2024-08-05,AirPods Pro,Accessories,Asia,China,Shanghai,Apple Orchard Road,2,251.89,503.79,Credit Card,Premium
917,2024-02-17,AirPods Max,Accessories,South America,Mexico,Guadalajara,Apple Eaton Centre,1,550.84,550.84,Credit Card,Enterprise
918,2024-12-05,Apple Watch Ultra,Wearables,North America,USA,Los Angeles,Apple IFC Mall,1,824.46,824.46,PayPal,Education
919,2024-02-12,iPad Pro,Tablets,Asia,Japan,Tokyo,Apple Ginza,1,1055.24,1055.24,Credit Card,Education
920,2024-06-01,AirPods Pro,Accessories,Europe,France,Lyon,Apple Champs-Élysées,1,250.02,250.02,PayPal,Premium
921,2024-02-05,Apple Watch Series 9,Wearables,South America,Mexico,Mexico City,Apple Pacific Centre,1,406.96,406.96,Apple Pay,Education
922,2024-02-21,AirPods Max,Accessories,North America,USA,Los Angeles,Apple Sydney,2,540.11,1080.21,Bank Transfer,Consumer
923,2024-09-22,Apple Watch SE,Wearables,Europe,France,Marseille,Apple Champs-Élysées,3,243.21,729.64,Bank Transfer,Education
924,2024-04-01,Apple Watch Series 9,Wearables,North America,Canada,Vancouver,Apple Dubai Mall,1,396.53,396.53,Credit Card,Education
925,2024-01-02,iPad Air,Tablets,South America,Mexico,Mexico City,Apple IFC Mall,1,572.98,572.98,Bank Transfer,Enterprise
926,2024-03-05,iPhone 15,Smartphone,North America,USA,Los Angeles,Apple Ginza,2,830.44,1660.88,PayPal,Enterprise
927,2024-10-04,"MacBook Pro 16""",Computers,Europe,UK,Manchester,Apple Fifth Avenue,2,2592.29,5184.58,Apple Pay,Education
928,2024-12-16,iPad Pro,Tablets,Middle East,Saudi Arabia,Jeddah,Apple Orchard Road,3,1048.82,3146.47,Credit Card,Consumer
929,2024-03-15,iPhone 14,Smartphone,Asia,South Korea,Seoul,Apple Ginza,1,692.07,692.07,Debit Card,Education
930,2024-10-11,Apple Watch Ultra,Wearables,Asia,Australia,Melbourne,Apple Eaton Centre,3,792.23,2376.69,Debit Card,Premium
931,2024-10-14,Apple Watch Series 9,Wearables,Europe,France,Paris,Apple Orchard Road,2,394.31,788.62,Credit Card,Premium
932,2024-08-18,iPad Pro,Tablets,South America,Brazil,São Paulo,Apple Champs-Élysées,1,1133.94,1133.94,Credit Card,Education
933,2024-02-22,iPhone 14,Smartphone,South America,Mexico,Guadalajara,Apple Regent Street,1,694.71,694.71,Debit Card,Education
934,2024-12-27,Apple Watch Ultra,Wearables,North America,Canada,Montreal,Apple Dubai Mall,1,806.29,806.29,Apple Pay,Consumer
935,2024-07-29,MacBook Air,Computers,Middle East,UAE,Dubai,Apple IFC Mall,2,1045.95,2091.9,Bank Transfer,Consumer
936,2024-03-06,AirPods 3rd Gen,Accessories,South America,Mexico,Guadalajara,Apple Eaton Centre,4,176.22,704.87,PayPal,Consumer
937,2024-05-11,AirPods Pro,Accessories,North America,USA,Los Angeles,Apple Eaton Centre,1,240.11,240.11,Debit Card,Enterprise
938,2024-07-19,Apple Watch SE,Wearables,Asia,China,Hong Kong,Apple IFC Mall,5,253.46,1267.31,PayPal,Enterprise
939,2024-09-27,iPhone 14,Smartphone,North America,USA,New York,Apple IFC Mall,1,685.32,685.32,PayPal,Consumer
940,2024-04-14,MacBook Air,Computers,Europe,UK,London,Apple Fifth Avenue,1,1110.19,1110.19,Bank Transfer,Enterprise
941,2024-06-17,AirPods 3rd Gen,Accessories,Middle East,Saudi Arabia,Jeddah,Apple Regent Street,1,185.83,185.83,Debit Card,Education
942,2024-02-17,"MacBook Pro 14""",Computers,South America,Mexico,Guadalajara,Apple Champs-Élysées,2,2060.32,4120.65,Debit Card,Consumer
943,2024-01-29,AirPods Max,Accessories,Europe,Germany,Munich,Apple Dubai Mall,1,548.01,548.01,Credit Card,Enterprise
944,2024-07-06,AirPods Pro,Accessories,South America,Mexico,Mexico City,Apple Sydney,4,258.01,1032.04,Credit Card,Premium
945,2024-08-18,AirPods Pro,Accessories,Europe,Italy,Milan,Apple Fifth Avenue,2,243.02,486.04,PayPal,Enterprise
946,2024-01-23,AirPods Pro,Accessories,Asia,China,Beijing,Apple Union Square,1,239.3,239.3,Debit Card,Education
947,2024-04-08,AirPods Pro,Accessories,Asia,China,Hong Kong,Apple Sydney,1,244.86,244.86,Apple Pay,Premium
948,2024-07-15,MacBook Air,Computers,North America,USA,San Francisco,Apple Sydney,1,1050.06,1050.06,PayPal,Premium
949,2024-10-07,iPhone 14,Smartphone,North America,Canada,Montreal,Apple Pacific Centre,1,732.22,732.22,Debit Card,Premium
950,2024-12-15,iPhone 15,Smartphone,Europe,Italy,Milan,Apple Ginza,1,827.2,827.2,Bank Transfer,Education
951,2024-01-08,Apple Watch Series 9,Wearables,Middle East,Saudi Arabia,Riyadh,Apple Champs-Élysées,2,385.41,770.82,PayPal,Education
952,2024-10-03,iPhone 15,Smartphone,North America,Canada,Vancouver,Apple Union Square,1,831.71,831.71,Apple Pay,Enterprise
953,2024-02-11,iPad Pro,Tablets,South America,Brazil,São Paulo,Apple Champs-Élysées,1,1068.97,1068.97,Credit Card,Enterprise
954,2024-06-27,iPhone 15 Pro,Smartphone,Middle East,UAE,Abu Dhabi,Apple Sydney,4,1012.38,4049.5,Debit Card,Education
955,2024-10-04,iPad Mini,Tablets,Asia,Japan,Osaka,Apple Sydney,1,509.74,509.74,Credit Card,Premium
956,2024-07-12,iPad Mini,Tablets,South America,Brazil,São Paulo,Apple Sydney,1,504.99,504.99,Debit Card,Education
957,2024-11-10,iPad Mini,Tablets,Europe,Germany,Berlin,Apple Sydney,1,477.8,477.8,PayPal,Enterprise
958,2024-05-17,AirPods Max,Accessories,Asia,Australia,Sydney,Apple Fifth Avenue,1,549.55,549.55,Bank Transfer,Consumer
959,2024-10-11,iPhone 15,Smartphone,South America,Brazil,Rio de Janeiro,Apple Union Square,1,767.97,767.97,Debit Card,Premium
960,2024-05-07,iPhone 15,Smartphone,North America,USA,Miami,Apple Michigan Avenue,3,809.3,2427.89,Apple Pay,Enterprise
961,2024-08-23,AirPods Max,Accessories,North America,Canada,Toronto,Apple Michigan Avenue,1,571.14,571.14,PayPal,Consumer
962,2024-05-18,"MacBook Pro 16""",Computers,Asia,Singapore,Singapore,Apple Eaton Centre,2,2542.06,5084.13,PayPal,Education
963,2024-12-23,AirPods Max,Accessories,South America,Mexico,Guadalajara,Apple Eaton Centre,1,552.62,552.62,PayPal,Enterprise
964,2024-07-23,AirPods Pro,Accessories,North America,Canada,Toronto,Apple IFC Mall,1,238.88,238.88,PayPal,Premium
965,2024-10-01,iPad Air,Tablets,Asia,China,Beijing,Apple IFC Mall,1,591.98,591.98,Bank Transfer,Premium
966,2024-07-19,iPhone 15 Pro,Smartphone,Middle East,Saudi Arabia,Jeddah,Apple Fifth Avenue,2,962.69,1925.37,Bank Transfer,Premium
967,2024-09-07,AirPods Max,Accessories,Europe,UK,Edinburgh,Apple Orchard Road,1,547.25,547.25,PayPal,Education
968,2024-11-29,Apple Watch Ultra,Wearables,Middle East,UAE,Dubai,Apple Eaton Centre,1,784.54,784.54,Apple Pay,Education
969,2024-01-15,iPhone 15,Smartphone,South America,Mexico,Mexico City,Apple Fifth Avenue,3,792.15,2376.46,PayPal,Premium
970,2024-02-15,MacBook Air,Computers,North America,Canada,Montreal,Apple Sydney,1,1058.61,1058.61,Apple Pay,Premium
971,2024-05-29,"MacBook Pro 16""",Computers,North America,Canada,Toronto,Apple Sydney,3,2449.82,7349.47,Bank Transfer,Consumer
972,2024-01-08,MacBook Air,Computers,Middle East,Saudi Arabia,Riyadh,Apple Fifth Avenue,1,1053.21,1053.21,PayPal,Premium
973,2024-12-26,iPhone 15,Smartphone,Asia,Japan,Tokyo,Apple Dubai Mall,2,762.15,1524.3,Apple Pay,Enterprise
974,2024-04-22,"MacBook Pro 14""",Computers,Asia,China,Beijing,Apple Michigan Avenue,3,1919.3,5757.89,PayPal,Consumer
975,2024-05-10,iPad Mini,Tablets,Europe,UK,Edinburgh,Apple IFC Mall,1,499.21,499.21,Bank Transfer,Education
976,2024-01-09,AirPods Pro,Accessories,South America,Brazil,São Paulo,Apple Regent Street,1,254.98,254.98,Debit Card,Enterprise
977,2024-02-20,iPad Mini,Tablets,Middle East,Saudi Arabia,Riyadh,Apple Eaton Centre,2,504.83,1009.67,PayPal,Enterprise
978,2024-05-07,iPad Mini,Tablets,Europe,Italy,Rome,Apple Sydney,1,517.14,517.14,Debit Card,Premium
979,2024-08-16,AirPods Max,Accessories,South America,Brazil,Rio de Janeiro,Apple Ginza,1,557.02,557.02,Debit Card,Premium
980,2024-03-29,iPhone 14,Smartphone,South America,Mexico,Mexico City,Apple Fifth Avenue,1,695.34,695.34,Bank Transfer,Consumer
981,2024-04-14,iPhone 14,Smartphone,Asia,China,Shanghai,Apple Union Square,3,695.86,2087.59,Credit Card,Premium
982,2024-07-04,iPad Mini,Tablets,Europe,Italy,Rome,Apple Orchard Road,1,490.91,490.91,Debit Card,Premium
983,2024-10-09,Apple Watch Series 9,Wearables,Asia,China,Hong Kong,Apple Regent Street,5,387.89,1939.43,Bank Transfer,Consumer
984,2024-11-19,AirPods Max,Accessories,North America,USA,Los Angeles,Apple Fifth Avenue,1,535.7,535.7,PayPal,Enterprise
985,2024-09-25,Apple Watch SE,Wearables,Europe,Italy,Florence,Apple Orchard Road,1,249.6,249.6,Debit Card,Consumer
986,2024-03-13,"MacBook Pro 16""",Computers,South America,Brazil,São Paulo,Apple Pacific Centre,1,2454.05,2454.05,Bank Transfer,Premium
987,2024-10-20,iPad Pro,Tablets,North America,Canada,Toronto,Apple Pacific Centre,5,1065.06,5325.32,Debit Card,Consumer
988,2024-09-22,Apple Watch Series 9,Wearables,Middle East,UAE,Abu Dhabi,Apple Ginza,4,395.33,1581.32,Bank Transfer,Education
989,2024-04-10,iPad Air,Tablets,South America,Mexico,Mexico City,Apple Sydney,1,611.04,611.04,Bank Transfer,Consumer
990,2024-06-16,Apple Watch SE,Wearables,Asia,Japan,Osaka,Apple Fifth Avenue,1,243.48,243.48,Debit Card,Enterprise
991,2024-11-22,iPhone 15,Smartphone,Europe,Germany,Hamburg,Apple Sydney,1,837.68,837.68,Credit Card,Consumer
992,2024-07-04,iPhone 14,Smartphone,Asia,China,Beijing,Apple Regent Street,1,707.66,707.66,Bank Transfer,Consumer
993,2024-12-18,"MacBook Pro 16""",Computers,Asia,China,Hong Kong,Apple Ginza,3,2441.61,7324.83,Apple Pay,Enterprise
994,2024-09-27,MacBook Air,Computers,South America,Brazil,São Paulo,Apple Regent Street,2,1089.21,2178.42,PayPal,Consumer
995,2024-03-13,Apple Watch Ultra,Wearables,Middle East,Saudi Arabia,Riyadh,Apple Champs-Élysées,2,781.1,1562.19,Bank Transfer,Consumer
996,2024-10-25,Apple Watch SE,Wearables,Asia,South Korea,Seoul,Apple Eaton Centre,1,239.06,239.06,Bank Transfer,Education
997,2024-08-25,iPad Air,Tablets,Europe,Italy,Rome,Apple Fifth Avenue,5,577.12,2885.61,Apple Pay,Consumer
998,2024-07-14,Apple Watch Series 9,Wearables,North America,USA,Chicago,Apple Union Square,1,399.08,399.08,Debit Card,Education
999,2024-04-08,Apple Watch Ultra,Wearables,North America,Canada,Vancouver,Apple Fifth Avenue,1,823.99,823.99,PayPal,Consumer
1000,2024-06-13,iPhone 14,Smartphone,Europe,France,Marseille,Apple IFC Mall,3,669.83,2009.5,Credit Card,Consumer
